"","ID","X","Y","RealNest","InsPixel","NDVIPixel","Harkwesp_S","W01count","W01mean","W01stdev","NDVI01coun","NDVI01mean","NDVI01stde","Sl01count","Sl01mean","Sl01stdev","W02count","W02mean","W02stdev","NDVI02coun","NDVI02mean","NDVI02stde","Sl02count","Sl02mean","Sl02stdev","W05count","W05mean","W05stdev","NDVI05coun","NDVI05mean","NDVI05stde","Sl05count","Sl05mean","Sl05stdev","W1count","W1mean","W1stdev","NDVI1count","NDVI1mean","NDVI1stdev","Sl1count","Sl1mean","Sl1stdev","W2count","W2mean","W2stdev","NDVI2count","NDVI2mean","NDVI2stdev","Sl2count","Sl2mean","Sl2stdev","W3count","W3mean","W3stdev","NDVI3count","NDVI3mean","NDVI3stdev","Sl3count","Sl3mean","Sl3stdev","W5count","W5mean","W5stdev","NDVI5count","NDVI5mean","NDVI5stdev","Sl5count","Sl5mean","Sl5stdev","W10count","W10mean","W10stdev","NDVI10coun","NDVI10mean","NDVI10stde","Sl10count","Sl10mean","Sl10stdev","Presence","SlPixel"
"1165",2267,23256.51605,197857.2393,0,429894.5625,0.28535,NA,7,427822.013392857,18325.0379141166,248,0.319894257932901,0.038445043704846,7,13.3764837128775,5.83574531303452,24,430773.54296875,20701.4139518581,998,0.321876950218587,0.047511628753127,24,16.4879283905029,8.01909313231682,148,421682.766680743,29326.4673330642,6252,0.341264787519152,0.076571617758355,148,28.3424679282549,14.1814220630281,600,414278.46140625,38573.0162115015,24995,0.344643262538416,0.075685465878751,600,30.5492063701153,20.2305177004844,2406,420402.731478595,36637.0453487154,99960,0.340817687028245,0.082136388966641,2406,28.4351240314004,19.0408494438348,5393,426069.192839676,36404.6594902439,224900,0.32957516314186,0.095651866075527,5400,25.4346055066365,17.3338949596154,12743,430630.234982871,37533.3597759074,624781,0.308521445137977,0.111740133017709,12761,22.2444892901676,17.9307401643174,40953,429047.380593493,51462.2793840113,2487179,0.283579469077118,0.14980504730161,41016,25.5345722652728,29.6319667981877,0,13.61305
"1166",2271,23256.51605,197858.8329,0,461053.125,0.29885,NA,7,452845.84375,10601.4952790268,250,0.271913374364376,0.041008363550339,7,13.2827694756644,6.05806583271212,24,448328.13671875,12845.9600327619,998,0.268428483235095,0.045991847973844,24,14.7327016393344,7.36438633133548,148,436805.25464527,16102.2837294825,6246,0.272191448953674,0.051564689764794,148,17.4436904699416,8.82423311185191,600,425112.599270833,34378.1251720641,24987,0.29013256232391,0.078311523425941,600,20.0352808055282,13.4925216937488,2407,432295.821886685,30511.7979851683,99949,0.274586662932182,0.086962462776094,2407,19.6627774344448,13.3941319911229,5412,433842.638722399,31197.0196498258,224920,0.268264455595808,0.094414006560172,5412,19.7359190317475,15.5565033246718,14658,436179.107160446,32237.0195396588,624802,0.260443866910973,0.111476698999375,14668,18.9208715563294,15.8374913138832,46287,433548.168128841,48477.7719024193,2499121,0.267413779767262,0.133088362792783,46348,24.3005671480101,27.3495200910598,0,16.31356
"1167",230,23238.64254,197877.558,0,448582.6875,0.24915,NA,7,448721.383928571,3126.83943050151,252,0.252881850869883,0.029022414453542,7,10.0840744972229,1.82560701390072,21,449897.546130952,4926.2557046634,1000,0.24596375221014,0.027329916791993,21,11.0791654586792,2.69273578437727,145,442855.717672414,10391.9534173436,6247,0.235557487837664,0.046115485685241,145,10.3116814276268,6.26714676979662,594,439210.345223064,10953.8939931003,24987,0.234250104676138,0.04556860719448,594,8.89186678144466,5.9465705106624,2402,435268.20263062,10925.9395266928,99952,0.233456362564294,0.050165883946077,2402,9.56993430552013,5.65537431423263,5411,431983.003707725,14063.5382224529,224925,0.235679577144029,0.054452760663353,5410,10.382343498751,6.63364958853712,15025,426564.3809349,29700.1636196653,624774,0.235074958452387,0.062693138206162,15025,14.9975295301503,19.0736621988539,44884,426428.352679202,36624.9569681807,2018369,0.206169794348717,0.082923223038962,44906,18.4059956428182,26.4208253458455,0,10.75631
"1168",231,23238.64254,197877.9564,0,438052.6875,0.35907,NA,6,435930.369791667,4683.86619430757,248,0.291025848518456,0.03102214293203,6,8.05299419164658,4.94708138641991,26,436043.288461538,9377.83162007905,1000,0.284452505424619,0.031761187558184,26,9.01451772451401,5.35978342044374,152,442998.948601974,15144.9123316516,6247,0.256146932849984,0.040609631364804,152,13.2247731646425,6.64060406136795,600,439890.005677083,11280.143685196,24991,0.242080927044803,0.044039761232659,600,9.25830784047643,6.2860145380077,2404,436030.130641639,10736.4955332727,99974,0.23332575024181,0.04974957938255,2404,9.58407149235788,5.64310661788938,5409,432767.103473378,13969.3768066271,224912,0.234187476317776,0.052920952369968,5408,10.2492075665667,6.5548583584783,15027,427520.446364253,28920.8836763902,624766,0.23305271814522,0.061944898112423,15026,14.1275134132901,17.4813704265208,44644,425748.792668742,36592.8907442992,2008379,0.207489769065221,0.082088344567523,44665,18.4587093161586,26.5005455287976,0,1.16352
"1169",2321,23256.51605,197878.7532,0,441312.4375,0.28775,NA,5,445010.325,6510.4180013112,249,0.231531420745045,0.046361280565716,5,14.4815500259399,2.54415032066503,26,440147.188701923,8122.1019172501,997,0.201620397807184,0.043317380868883,26,10.0269617392467,5.43947670338451,151,439180.601821192,11420.4447085253,6253,0.190044580770076,0.055689947957371,151,9.90707826890693,5.3219757881245,604,433516.594163907,26062.8362345219,24994,0.195989130356233,0.065420012760999,604,12.8321507445333,10.9249347086957,2402,424965.111586699,31733.7232240785,99958,0.219780614599413,0.084691586715462,2402,17.0304972872845,14.6435418004958,5402,422282.772575551,35042.696342203,224900,0.213517255963923,0.092551667836687,5401,18.4914060390132,15.8200332330137,15028,423696.811699931,35246.3307281952,624781,0.205709856450551,0.094715271034809,15028,19.6468520540985,14.6127297579933,60090,426145.823672564,32789.0271865791,2499075,0.205191197348119,0.077897223464116,60090,21.8555704908822,14.8675770707777,0,12.80519
"1170",2332,23256.51605,197883.1357,0,380042.75,0.25948,NA,7,388342.816964286,16680.5344545208,248,0.296967352650339,0.034325953600971,7,26.8633966445923,5.52742320973282,24,389394.654947917,25625.7709614579,998,0.301547666201611,0.034766236299607,24,25.8299091855685,9.92833597233196,151,409234.383278146,32092.9206584517,6252,0.288137314174985,0.042913885872058,151,23.7720719110097,12.8899779219863,599,402932.452785893,35216.7538345875,24995,0.284853327702668,0.051834853042477,599,27.6050808507333,15.6114827907356,2402,405338.867571295,38838.7221356298,99959,0.270323603054016,0.058504860880881,2402,26.1923890348142,14.9162879315405,5412,410386.585715193,37742.7862836599,224900,0.262132285716846,0.05971538745973,5412,24.9202659763726,15.6927339966339,15023,413159.274561298,36894.3131825349,624779,0.262235002270835,0.068326776483553,15023,25.7499733661953,15.8459920952012,60101,425584.380561472,34899.7309069047,2499082,0.195368907107469,0.087500263294568,60101,26.0349516673503,16.240257123896,0,29.91966
"1171",2333,23256.51605,197883.5341,0,422655.4375,0.22941,NA,6,423924.708333333,12567.4617821988,255,0.248057097196579,0.037229532029495,6,11.3396255970001,4.65988252033939,25,418176.2225,17539.0197793451,1007,0.250499787728386,0.050028460451724,25,16.0835953807831,9.60036498127337,154,407387.032670455,25049.8173236781,6255,0.275516338206881,0.043529167713351,154,21.8864661749307,10.5832001266405,604,409331.296668046,29889.732835686,24987,0.28133008942469,0.050520837207724,604,24.74151359686,12.4893255611053,2402,409573.932335033,36333.8617441573,99957,0.270280419992988,0.05786748563194,2402,24.7756343296389,13.8336801811941,5410,412604.44219472,37852.8346508442,224917,0.26338039546053,0.058663067992364,5410,24.5411735237444,15.7048571208715,15021,412812.765689493,37397.5350466641,624798,0.263583466006545,0.067146370419296,15021,26.4541446948976,16.1511498093405,60092,425563.669541079,34996.6614310319,2499142,0.194068362228763,0.088626822130914,60091,26.4610358798892,16.4278365697402,0,15.99104
"1172",2337,23256.51605,197885.1277,0,429790.8125,0.34043,NA,6,430192.5,8610.01874610434,253,0.282120950372794,0.057095728208026,6,18.5014231999715,4.19277690443264,24,425789.135416667,14040.7454502878,1007,0.289244374739378,0.053602979618408,24,17.98915908734,6.59980222912829,152,421455.839638158,22046.3151665814,6243,0.276364585498997,0.045907440172263,152,21.5978229790926,9.90531549157581,606,425363.579259488,23071.3387620302,24988,0.264008327431849,0.044527656903357,606,20.4718772434559,11.3671358513301,2399,421669.211312005,30013.3349200977,99960,0.266086698431789,0.051395530353043,2399,21.8795939076439,12.2541200125657,5413,417426.273085339,36782.6010998626,224912,0.271300684184643,0.054767451047907,5413,24.9376022275513,16.1523640818113,15023,416935.395201316,37291.6524657554,624778,0.254520090735265,0.073813539017907,15023,27.0176759139254,16.1566111848556,60092,424591.411121177,34892.0418607669,2499134,0.191321530390814,0.091332650195878,60092,27.8532055445072,16.6619531068598,0,18.39336
"1173",2346,23256.51605,197888.7134,0,435621.53125,0.27811,NA,6,435471.239583333,1669.08127755643,255,0.287509349514456,0.018981458035049,6,30.4579518636068,11.8054077888745,24,430035.046875,14428.7531997879,1010,0.284941595527205,0.033682712919317,24,26.4256800413132,12.2822774506601,154,423286.424715909,28992.0361604924,6253,0.272273165122444,0.050919345144204,154,26.7582803840761,17.3942575254271,606,427175.946343853,33355.1004212185,24987,0.243063521152852,0.069770376938233,606,25.4379492838784,15.9742739517149,2399,427651.615373593,35414.2522542381,99955,0.227711513223345,0.08888794056492,2399,28.6830204095926,15.7706248065944,5412,428652.094760486,35197.1752676346,224917,0.214964101859084,0.101685886647383,5412,28.1033004139827,15.3596962332257,15022,429688.436237269,34820.2335379046,624791,0.196665339873582,0.105485002922677,15022,28.6089832316129,15.9952425456641,60090,419961.225580639,39192.2476594246,2499130,0.189166911534505,0.094896859303144,60090,31.623375509693,21.2189858805889,0,32.6916
"1174",2347,23256.51605,197889.1118,0,414133.9375,0.27123,NA,7,414750.142857143,11128.2329164049,248,0.303596811789659,0.025312896732986,7,18.2286082676479,3.91638420815006,24,419651.998697917,12488.3701688214,996,0.285184544193218,0.048554764320343,24,14.263896604379,5.25579989589724,151,429072.71419702,19896.3374239096,6252,0.227739993592466,0.069203347188178,151,18.7582838677413,9.02513693572829,600,431446.309739583,27697.3913187606,24998,0.208568922355556,0.084099981998013,600,25.2281754197677,13.4659381338772,2403,430309.104543799,34238.1196651281,99957,0.209113518235979,0.092589868183446,2403,28.4736058860583,15.1350864810664,5411,430118.774559347,35430.3360482206,224902,0.20123767882503,0.104448174869011,5411,28.4823449220108,15.061191651932,15022,430706.326802981,34189.9926442262,624774,0.189082564883256,0.106817825222513,15022,28.8900734973746,15.9393791209105,60100,419184.289302595,40665.6823193992,2498154,0.188836328653916,0.096272662835083,60100,32.1098658461445,22.2411364953399,0,22.10064
"1175",2348,23256.51605,197889.5102,0,442127.09375,0.13817,NA,6,440872.28125,3629.26049894544,255,0.154952392858617,0.014910862038528,6,18.3009762763977,4.64101045300259,25,440516.58375,5039.73952581908,1010,0.172693663503569,0.024903079232277,25,16.8459517478943,6.20726697750603,154,437801.521712662,14075.1125253788,6253,0.170055650914552,0.07678167760394,154,19.4504349402019,7.89244553619535,604,435824.625258692,19590.7572452369,24987,0.184090587537966,0.079591458551508,604,22.7246704542676,9.54862554674845,2401,432987.386876562,33441.2403672505,99955,0.187097092855551,0.090972790295354,2401,27.9833577938598,14.5369936766434,5408,432435.251889562,34591.6866004921,224919,0.186178705641404,0.106070887719301,5408,28.5322481996694,14.5576603530636,15021,431075.404686564,34320.4808712964,624789,0.182525533758175,0.107468565339092,15021,29.1610348826638,16.0425678185497,60030,418767.130830548,41671.3908666235,2488291,0.18828242522708,0.097584415045067,60032,32.3438525099147,22.7097527976904,0,18.08196
"1176",235,23238.64254,197879.55,0,437534.28125,0.19663,NA,6,436610.916666667,1788.8201403951,250,0.219345756053925,0.024253916829846,6,3.57152062654495,1.26125701733226,25,438991.6575,3244.53744057897,1001,0.221443911353787,0.025377850601452,25,3.55464646816254,1.58959891287428,151,438076.156456954,7568.51271186037,6249,0.213296297204973,0.041276809240793,151,7.94585716369136,4.4747610883078,600,435330.6928125,10033.9674290783,24988,0.222709685132893,0.043829502769809,600,8.92210540135702,5.16049036253004,2407,436954.86746988,11766.7012281393,99975,0.236855751423835,0.054527564551726,2407,10.1558745965875,6.38794477321473,5409,435100.74872897,12732.7776558018,224917,0.233870653551818,0.054820332327141,5409,10.1785243837389,6.47643320723,14887,429200.215842682,22935.9887721955,624775,0.219316180108135,0.064078302628958,14894,12.740711634108,10.8904394094297,43279,422779.276551854,36872.4590139682,1946351,0.212349367774093,0.079086866414001,43297,18.8928044269482,27.0043701601121,0,3.04749
"1177",2360,23256.51605,197894.2911,0,459477,0.10784,NA,5,449188.75,9414.26272148077,248,0.10323880904264,0.035035708210728,5,21.1193737030029,3.17824562487969,26,446276.643028846,9494.52639092302,997,0.098392362862362,0.039945680200308,26,22.8915874774639,7.91536871022785,151,443243.203228477,13945.910571098,6253,0.12151234803704,0.066260493098593,151,30.613655502433,10.7346294897962,603,435985.903555141,24802.5556683696,24998,0.135653078272525,0.069943750033173,604,40.1873923773008,29.8032784793214,2401,432596.606423756,38608.7140337548,99960,0.128598091209808,0.078836740749359,2402,39.0325664541654,36.0485884621064,5402,434608.229822288,38624.2327327566,224899,0.129276300134288,0.079347493589392,5402,33.7288274174375,28.2915253272018,15025,427556.220165349,41640.1174296062,624771,0.148097025085891,0.087165421340945,15025,32.0770544171452,23.2399927482028,49348,413305.2946396,53007.4031763207,2058816,0.187531923987418,0.115153471187697,49377,35.7482642197242,28.6907328949184,0,19.13667
"1178",2367,23256.51605,197897.0799,0,426040.21875,0.27273,NA,7,423284.066964286,8446.29673477836,251,0.259447399422942,0.031804580335431,7,23.932060786656,3.36303379157094,24,418767.920572917,11320.392861577,1000,0.211550565123558,0.055363115984513,24,24.395078698794,5.33190307355801,148,424960.091005068,14164.6166526663,6245,0.210699220554675,0.054675506478879,148,22.6103086600433,6.62261356886231,600,414108.182174479,47336.4559698958,24988,0.210828858869288,0.061993910522969,600,28.374604836305,30.7886967299834,2406,406895.652684695,55270.9269516978,99944,0.206615868611548,0.072558002742693,2406,39.8426447149029,38.4315423197836,5411,409332.817468178,50278.0172309777,224933,0.194847901683097,0.09134070430995,5413,38.064340887659,31.2601330554086,14032,412456.519765647,53660.0255188344,582806,0.172617012275049,0.106490798918663,14040,34.2431135416646,27.8663676881315,38841,409883.951136122,57008.4537679609,1658225,0.187291584449587,0.121155527461133,38867,37.1881444717474,31.0543768902458,0,21.66965
"1179",2373,23257.29316,197855.2473,0,416648.09375,0.4881,NA,6,417617.234375,6902.1683705023,251,0.433659524319181,0.079354564083487,6,13.9839197794596,2.1269454722774,25,418388.60375,12522.0276511338,998,0.430839156907403,0.067499210464015,25,15.5861232757568,4.09681256244629,151,427377.73013245,19432.3486013298,6248,0.410745955221403,0.075266536454824,151,25.328604609761,14.7741487767513,562,433427.819228203,22690.5673520165,24993,0.395821773904057,0.088185134424898,566,28.494063928776,18.7178072982367,1770,419288.024426201,46729.2932257565,99961,0.383804013024598,0.087378089580962,1780,31.5635099844316,22.128411949599,3579,420740.386818071,41545.9021571124,224919,0.381587127727625,0.086179505004889,3591,29.2510130943544,19.4965682191795,8977,422759.598785438,40047.0725750795,624771,0.355738788008563,0.094397688585037,9003,26.0574023566961,20.2688462162423,32932,424687.68012187,51447.769558815,2303593,0.302947289904853,0.154556333632354,32996,25.8787156786855,30.330346519286,0,12.77831
"1180",2381,23257.29316,197858.4345,0,449219.03125,0.38028,NA,6,431324.651041667,22674.0869733421,252,0.389609051247438,0.041889854571743,6,25.8160278002421,9.19756153942482,26,436164.181490385,20514.1855488995,1000,0.395341008394957,0.046529975347425,26,24.2428636184105,9.9074678630336,152,417864.137541118,31587.4061864038,6247,0.360631480266786,0.05390549834999,152,25.6614962251563,11.4345913120309,601,420015.411709651,35399.3520981946,24988,0.338225932850568,0.057829806597974,601,23.0666015138245,13.9912364175498,2404,425394.236012895,32988.3470542021,99966,0.300072557223695,0.082744256703649,2405,23.2223309111446,16.0073447417447,5409,431483.732098701,32028.5836472345,224911,0.281697231031462,0.095439049560185,5409,21.7564146806758,16.6814405242634,13969,435211.427390561,32752.6965992402,624787,0.275551808926076,0.116690896646984,13982,19.4924498126113,15.7581198224658,44051,433558.720215985,46715.5256470623,2499066,0.273766843868575,0.134079062462707,44109,23.5468532716388,25.9631596225152,0,25.17657
"1181",2407,23257.29316,197868.7931,0,441603.4375,0.1906,NA,7,443235.428571429,2701.21702867896,251,0.219557942681579,0.033345014724732,7,13.5045501164028,1.19930735962979,23,443691.948369565,3066.50744244702,998,0.197581892508364,0.041763623635871,23,12.9794955875563,1.78897707170285,148,446571.593538851,3893.55899393251,6248,0.176242406335725,0.048586913753473,148,12.1955462339762,2.71836530320351,603,447177.868159204,5900.93888238114,24993,0.157191325895521,0.059962849635092,602,11.1104081825561,3.80368246368015,2403,447597.252106742,9200.57687372763,99961,0.142100202384623,0.065178626656088,2404,10.9651410221037,5.13397610022513,5409,446862.402933768,16015.3422775309,224918,0.144377234420361,0.069480376737061,5409,13.3023888263669,7.96568051022793,15023,444905.445090445,19713.690381662,624772,0.155005558659864,0.067545354442163,15023,14.7567885106142,8.62315983557107,60109,446815.834887454,16417.7127271466,2499081,0.163359893798202,0.065468361935342,60109,14.582890959739,8.8915612254502,0,14.44496
"1182",2412,23257.29316,197870.7851,0,433444.0625,0.15084,NA,7,438506.424107143,10499.4030788933,250,0.161165183067322,0.022863659468535,7,7.65660527774266,2.11251896377327,24,437014.01953125,10009.2227549571,1001,0.170260333864541,0.02210773853307,24,7.4789231022199,3.11260038310061,148,437983.850717905,8036.38932707614,6247,0.172052944212322,0.034198433072233,148,7.09245767504782,3.41653712042301,600,433157.799010417,16262.3693298438,24988,0.18734757034521,0.042436441889152,600,11.4699712374806,6.75126608948883,2406,428538.546498337,24810.3857250102,99974,0.190137537402616,0.050263982714529,2406,14.3273331826291,12.0753942650128,5413,432952.597721919,21418.6140693836,224913,0.174869396693146,0.055760670097035,5413,12.9434903337161,10.2170898605424,15028,441048.572354522,19866.8113023844,624781,0.162345468045189,0.066500887201015,15028,14.1240272000273,9.11649825359388,60095,443890.774853877,20680.4219934435,2499071,0.167451213630522,0.070976425098319,60095,15.4762853779666,9.73049021963351,0,3.99433
"1183",2416,23257.29316,197872.3787,0,423016.28125,0.25212,NA,7,428666.316964286,6303.84475427064,250,0.224304860234261,0.033351661271034,7,13.2174516405378,1.99437133656337,24,433417.813802083,9888.57667445236,999,0.21751136813048,0.034173039076129,24,12.1186738212903,4.40002900401048,149,425436.938968121,22894.3080815682,6248,0.218851972931803,0.037018374118273,149,14.9323842309465,8.72711442200906,600,421596.221510417,28263.6269195457,24992,0.205120991609595,0.051208939860061,600,17.9197778304418,11.3420798835797,2406,428701.704008209,26601.6132058802,99953,0.182947498088841,0.054518421745429,2406,16.6820414493035,12.5862166898993,5412,433217.707265105,22792.8986996954,224915,0.17400589566674,0.055300378447123,5412,14.7411283098563,10.5293236860223,15033,438043.844658418,19597.8007355133,624774,0.166368294690506,0.063713756836744,15033,12.9345395418549,9.91899759290299,60094,440335.844719965,25105.4461709241,2499104,0.17318807926098,0.074785000731057,60094,16.6455988986637,10.7626705318049,0,14.20116
"1184",2420,23257.29316,197873.9724,0,452955.71875,0.15135,NA,6,451464.161458333,2701.50373245657,251,0.135737533321181,0.04198609493733,6,11.9637228647868,2.44588606210322,25,449594.6,4789.44723364066,999,0.121843108342396,0.037289082259398,25,10.0587541055679,4.29120199535635,151,447795.689155629,6292.52364459297,6249,0.138467928828368,0.03578015994051,151,10.5339758814565,3.94197590513404,602,447394.039503738,9955.51042240314,24993,0.156376063136564,0.043548164713137,602,11.5373512384701,4.84089020871507,2406,442065.134559435,19337.122292526,99952,0.156089378120628,0.059258002346171,2405,13.4871468292081,8.19048158129838,5409,439499.999682243,21407.7547315319,224916,0.157499794335072,0.064201119260574,5409,13.9541970376916,9.73306699049296,15033,437595.954421107,19607.4279271389,624768,0.165691174831887,0.064040647308973,15033,13.1778379773795,10.2506361925501,60094,436931.411796909,27344.5835759726,2499093,0.180383328768215,0.077739362845122,60093,17.7270371965051,11.3329324693093,0,12.34741
"1185",2422,23257.29316,197874.7692,0,455428.03125,0.10312,NA,6,454461.255208333,2382.54851839757,252,0.113667623982543,0.027606519091726,6,16.5737064679464,1.89554492811939,25,455567.41375,3089.64609102018,1001,0.135806587840115,0.037721826782496,25,17.1748552703857,2.62269883091909,151,453228.073054636,5475.20254545915,6247,0.157634348455445,0.043881976217939,151,14.6872432279271,3.6929280710304,602,451983.77258098,5799.54006374428,24986,0.152373013364102,0.047390894092051,602,13.1879013596579,4.53042324481237,2405,447548.244620582,11019.9955449665,99969,0.138528464405923,0.05912829978695,2405,11.3261281365664,4.93210415873619,5410,442584.225987754,16331.9739018882,224908,0.148611508580448,0.061885794006405,5410,12.0956418519705,7.94956614210431,15032,437680.620389003,20958.0329575739,624792,0.166299514675056,0.06905142855987,15032,14.1950603012539,10.541252915652,60096,435140.440630538,28260.8672688977,2499062,0.18419586549127,0.078593610787814,60096,18.2654026744042,11.7060389913549,0,16.67489
"1186",2434,23257.29316,197879.55,0,403746.75,0.25926,NA,6,400224.526041667,3741.42467261668,247,0.259432780839171,0.033773137187642,6,26.2028773625692,5.33710575951465,25,405093.26875,16094.3929796097,994,0.244605564165643,0.040265848664342,25,26.0981019210815,9.20880445960893,151,413645.306291391,36171.1426508264,6250,0.221348074656725,0.063889788822809,151,26.3646627435621,12.7950378780406,602,420503.987489618,34387.814436298,24998,0.218466261019527,0.060546692511566,602,23.0129331144384,13.8737928333253,2405,416178.725084459,40971.9662245384,99979,0.213437941602299,0.076787224149072,2405,23.1708348750696,18.7526081065683,5410,416792.474689522,39571.8325888926,224924,0.218959250870427,0.085938543071096,5410,21.9972715710536,17.7469961356975,15032,422349.506272556,34453.9411685784,624759,0.213142477666618,0.092934612097542,15032,20.6335715229964,14.4802888726959,60095,426838.558063275,33110.462852159,2499085,0.204099942735338,0.079753214701072,60096,22.9921203200776,15.0429249132372,0,25.33444
"1187",2436,23257.29316,197880.3469,0,398986.28125,0.19898,NA,6,415853.921875,15742.1892547843,249,0.226277415951093,0.044321195909445,6,16.7777767181396,2.82428048366365,25,399622.13875,28745.3963245857,997,0.249186544160666,0.043186722926397,25,25.2576641845703,10.7212387939172,151,397933.467715232,28187.6894696655,6248,0.265732883517457,0.053385979243444,151,28.3834085827632,12.0431285745095,602,398203.458757267,39955.1778645074,24991,0.246221233814446,0.059974177289222,602,29.4128977757356,15.6750361806398,2405,405034.903537552,46759.5782929778,99974,0.23144338306855,0.073413950917614,2405,28.7185456771861,20.470972009928,5409,411660.186796601,40477.9008763034,224916,0.23392213737699,0.080484986058479,5409,24.3911082218912,17.862150174256,15033,419631.519472265,34137.6496240741,624758,0.224966155092614,0.089774410023152,15033,21.6871611700726,14.5557888824325,60094,426685.970449421,33527.6001720825,2499080,0.203062910807526,0.081641389908043,60094,23.768995193584,15.1436681356036,0,21.38242
"1188",2438,23257.29316,197881.1437,0,371694.6875,0.29846,NA,6,362264.578125,11846.1260932387,249,0.289611613594863,0.039700732384663,6,34.646782875061,5.68719337965332,24,397325.139322917,35495.1629139303,1000,0.287202228665352,0.037494614835818,24,25.0687182744344,10.5104969541178,150,385537.258125,56752.730875969,6249,0.278924396310755,0.048197755421715,150,36.3149772135417,21.9878399108468,600,395079.593229167,46599.7301077133,24987,0.253829411573104,0.051650716794891,600,31.3253256527583,17.3257142698183,2405,398370.737867074,47706.2330992067,99976,0.248251367761999,0.065994485815837,2405,31.7420774576818,20.2570460165349,5410,408177.338391,39845.7983094731,224917,0.245999434521971,0.072941395788455,5410,25.5880525362525,17.3347889133671,15031,417493.576136401,35360.7079870644,624770,0.235258627043961,0.084075588597017,15031,22.8995567786296,15.1582743059333,60089,426635.513533311,34348.4837324929,2499076,0.200700155280359,0.083827468323566,60089,24.5285925214412,15.4722996461047,0,29.52465
"1189",2451,23257.29316,197886.323,0,406702.09375,0.33762,NA,7,392804.214285714,24178.4965352175,249,0.300503837296283,0.026424321980966,7,27.2209568023682,9.13788833809474,24,414719.087239583,28935.6701921632,999,0.299850754805275,0.028467393583845,24,24.1358799735705,8.27000130629107,148,421793.385768581,46044.0017711167,6251,0.298385028654796,0.038084164367094,148,26.7113770375381,17.5745445559404,602,418696.617265365,38676.6961903502,24987,0.275407848556395,0.046934168988914,602,28.2552190041819,16.9289011873338,2406,421812.770599543,33291.4893660828,99977,0.266069776009916,0.051862252962976,2405,25.9991076568308,16.2116168908646,5411,423999.517767626,31355.0742702096,224916,0.250168949669398,0.065319671611255,5411,25.3009801433743,15.3164331055077,15026,422882.462409428,34917.0064297982,624769,0.231007416977637,0.091154103841631,15026,27.5317568917957,15.2748007671377,60107,424742.355855625,35220.9933535108,2499082,0.187538156132365,0.093727569331752,60107,29.2694265541063,17.9612798373478,0,21.31497
"1190",2452,23257.29316,197886.7214,0,452950.8125,0.31447,NA,7,444637.790178571,18038.8145461654,249,0.300560023590743,0.044578706539151,7,35.3824909755162,7.3486204799491,24,431906.70703125,32890.9729231732,997,0.292196800500722,0.040516891518868,24,30.8904651204745,14.0891043183551,148,413654.743243243,38826.2407275715,6250,0.290735691744089,0.0440829640812,148,25.5521159977526,13.9623417089667,602,416865.465168189,39395.7321250687,24989,0.283633713570778,0.045361025981593,602,30.5936541122654,18.4897292073618,2404,422682.317790661,33681.4286383595,99976,0.26172215322834,0.057543866086437,2404,27.3762874932783,16.709315821535,5410,425800.35121592,31122.6599135855,224909,0.243224854903383,0.071357512788773,5410,25.8727550460098,15.3464064283566,15025,424346.340480969,34310.2472591932,624762,0.22454014302287,0.095397763930252,15025,27.7070733319711,15.2087746610786,60108,424349.987491786,35402.2663252269,2499086,0.187299968948934,0.094047992050449,60107,29.6075628695715,18.1610567323271,0,34.85032
"1191",2455,23257.29316,197887.9166,0,420430.6875,0.31176,NA,7,417777.008928571,21610.1530707312,251,0.307832878661821,0.022231120310274,7,29.9810494014195,9.15535684772432,24,412866.713541667,44937.9385254718,998,0.310980836321452,0.025416059819568,24,32.5278995434443,18.1256656579014,148,422156.749366554,32459.6179625051,6249,0.268417784339391,0.048394495476452,148,31.8852043651246,19.9661231346436,600,424251.02171875,32136.4600609662,24993,0.254625735861004,0.068341797951374,600,27.759046856761,16.584259784485,2406,426025.918452566,35780.6424166003,99953,0.232540627807055,0.086230001020176,2406,28.8265674546522,16.4240870746513,5411,428160.057154985,32610.3843263078,224916,0.214695099618477,0.096071673214591,5412,28.1370227436445,15.1830663278944,15028,428552.6568572,32511.9797905061,624768,0.202498950894527,0.104902724323016,15028,28.4375534117983,14.9714876877794,60096,422245.46085586,37213.2180065772,2499091,0.186891150655441,0.094149598372476,60096,30.7850750839031,18.6575239466838,0,32.08604
"1192",2457,23257.29316,197888.7134,0,437112.40625,0.14563,NA,7,441150.598214286,2684.83037440906,250,0.142167446941137,0.0296741445636,7,24.0195713043213,3.67795181734134,24,443224.35546875,5689.20747316123,997,0.136972078678003,0.029215499357628,24,22.2085981369019,7.1497848474615,148,435442.624366554,28794.9025789126,6249,0.167309484745759,0.062962966700725,148,22.3978264299599,11.2091619697143,600,435572.565677083,25611.5841585887,24993,0.196112344001185,0.078990262210738,600,25.9754743953546,12.8081471188574,2405,431765.162922297,31607.6378189443,99949,0.195342666505531,0.099267136843635,2405,28.3263862758813,14.3288239904014,5413,431723.880660563,32282.4248284611,224924,0.189889316861292,0.104204084628098,5413,28.9394488255154,14.6487418548714,15027,431363.915459465,30890.8457205479,624775,0.185632878839723,0.108129962013926,15027,29.0967600244426,14.8327327880335,60099,420793.690759206,38683.9297653644,2499108,0.186917364828652,0.094603563212215,60098,31.5507764520299,19.5868932942157,0,24.90371
